Run Index,Generation,Best Fitness,Genetic Code,Rule,StartingRule
0,1,1163,0,2,1163,0,3,1163,0,4,1163,0,5,1163,0,6,1163,0,7,1163,0,8,1163,0,9,1163,0,10,1163,Run Index,Generation,Best Fitness,Genetic Code,Rule,StartingRule
13,38,0
13,39,0
13,40,0
13,41,0
13,42,0
13,43,0
13,44,0
13,45,0
13,46,0
13,47,0
13,48,0
13,49,0
13,50,0
Run Index,Generation,Best Fitness,Genetic Code
14,1,0
14,2,0
14,3,0
14,4,0
14,5,0
14,6,0
14,7,0
14,8,0
14,9,0
14,10,0
14,11,0
14,12,0
14,13,0
14,14,0
14,15,0
14,16,0
14,17,0
14,18,0
14,19,0
14,20,0
14,21,0
14,22,0
14,23,0
14,24,0
14,25,0
14,26,0
14,27,0
14,28,0
14,29,0
14,30,0
14,31,0
14,32,0
14,33,0
14,34,0
14,35,0
14,36,0
14,37,0
14,38,0
14,39,0
14,40,0
14,41,0
14,42,0
14,43,0
14,44,0
14,45,0
14,46,0
14,47,0
14,48,0
14,49,0
14,50,0
Run Index,Generation,Best Fitness,Genetic Code
15,1,0
15,2,0
15,3,0
15,4,0
15,5,0
15,6,0
15,7,0
15,8,0
15,9,0
15,10,0
15,11,0
15,12,0
15,13,0
15,14,0
15,15,0
15,16,0
15,17,0
15,18,0
15,19,0
15,20,0
15,21,0
15,22,0
15,23,0
15,24,0
15,25,0
15,26,0
15,27,0
15,28,0
15,29,0
15,30,0
15,31,0
15,32,0
15,33,0
15,34,0
15,35,0
15,36,0
15,37,0
15,38,0
15,39,0
15,40,0
15,41,0
15,42,0
15,43,0
15,44,0
15,45,0
15,46,0
15,47,0
15,48,0
15,49,0
15,50,0
Run Index,Generation,Best Fitness,Genetic Code
16,1,0
16,2,0
16,3,0
16,4,0
16,5,0
16,6,0
16,7,0
16,8,0
16,9,0
16,10,0
16,11,0
16,12,0
16,13,0
16,14,0
16,15,0
16,16,0
16,17,0
16,18,0
16,19,0
16,20,0
16,21,0
16,22,0
16,23,0
16,24,0
16,25,0
16,26,0
16,27,0
16,28,0
16,29,0
16,30,0
16,31,0
16,32,0
16,33,0
16,34,0
16,35,0
16,36,0
16,37,0
16,38,0
16,39,0
16,40,0
16,41,0
16,42,0
16,43,0
16,44,0
16,45,0
16,46,0
16,47,0
16,48,0
16,49,0
16,50,0
Run Index,Generation,Best Fitness,Genetic Code
17,1,0
17,2,0
17,3,0
17,4,0
17,5,0
17,6,0
17,7,0
17,8,0
17,9,0
17,10,0
17,11,0
17,12,0
17,13,0
17,14,0
17,15,0
17,16,0
17,17,0
17,18,0
17,19,0
17,20,0
17,21,0
17,22,0
17,23,0
17,24,0
17,25,0
17,26,0
17,27,0
17,28,0
17,29,0
17,30,0
17,31,0
17,32,0
17,33,0
17,34,0
17,35,0
17,36,0
17,37,0
17,38,0
17,39,0
17,40,0
17,41,0
17,42,0
17,43,0
17,44,0
17,45,0
17,46,0
17,47,0
17,48,0
17,49,0
17,50,0
Run Index,Generation,Best Fitness,Genetic Code
18,1,0
18,2,0
18,3,0
18,4,0
18,5,0
18,6,0
18,7,0
18,8,0
18,9,0
18,10,0
18,11,0
18,12,0
18,13,0
18,14,0
18,15,0
18,16,0
18,17,0
18,18,0
18,19,0
18,20,0
18,21,0
18,22,0
18,23,0
18,24,0
18,25,0
18,26,0
18,27,0
18,28,0
18,29,0
18,30,0
18,31,0
18,32,0
18,33,0
18,34,0
18,35,0
18,36,0
18,37,0
18,38,0
18,39,0
18,40,0
18,41,0
18,42,0
18,43,0
18,44,0
18,45,0
18,46,0
18,47,0
18,48,0
18,49,0
18,50,0
Run Index,Generation,Best Fitness,Genetic Code
19,1,0
19,2,0
19,3,0
19,4,0
19,5,0
19,6,0
19,7,0
19,8,0
19,9,0
19,10,0
19,11,0
19,12,0
19,13,0
19,14,0
19,15,0
19,16,0
19,17,0
19,18,0
19,19,0
19,20,0
19,21,0
19,22,0
19,23,0
19,24,0
19,25,0
19,26,0
19,27,0
19,28,0
19,29,0
19,30,0
19,31,0
19,32,0
19,33,0
19,34,0
19,35,0
19,36,0
19,37,0
19,38,0
19,39,0
19,40,0
19,41,0
19,42,0
19,43,0
19,44,0
19,45,0
19,46,0
19,47,0
19,48,0
19,49,0
19,50,0
Run Index,Generation,Best Fitness,Genetic Code
20,1,0
20,2,0
20,3,0
20,4,0
20,5,0
20,6,0
20,7,0
20,8,0
20,9,0
20,10,0
20,11,0
20,12,0
20,13,0
20,14,0
20,15,0
20,16,0
20,17,0
20,18,0
20,19,0
20,20,0
20,21,0
20,22,0
20,23,0
20,24,0
20,25,0
20,26,0
20,27,0
20,28,0
20,29,0
20,30,0
20,31,0
20,32,0
20,33,0
20,34,0
20,35,0
20,36,0
20,37,0
20,38,0
20,39,0
20,40,0
20,41,0
20,42,0
20,43,0
20,44,0
20,45,0
20,46,0
20,47,0
20,48,0
20,49,0
20,50,0
Run Index,Generation,Best Fitness,Genetic Code
21,1,0
21,2,0
21,3,0
21,4,0
21,5,0
21,6,0
21,7,0
21,8,0
21,9,0
21,10,0
21,11,0
21,12,0
21,13,0
21,14,0
21,15,0
21,16,0
21,17,0
21,18,0
21,19,0
21,20,0
21,21,0
21,22,0
21,23,0
21,24,0
21,25,0
21,26,0
21,27,0
21,28,0
21,29,0
21,30,0
21,31,0
21,32,0
21,33,0
21,34,0
21,35,0
21,36,0
21,37,0
21,38,0
21,39,0
21,40,0
21,41,0
21,42,0
21,43,0
21,44,0
21,45,0
21,46,0
21,47,0
21,48,0
21,49,0
21,50,0
Run Index,Generation,Best Fitness,Genetic Code
22,1,0
22,2,0
22,3,0
22,4,0
22,5,0
22,6,0
22,7,0
22,8,0
22,9,0
22,10,0
22,11,0
22,12,0
22,13,0
22,14,0
22,15,0
22,16,0
22,17,0
22,18,0
22,19,0
22,20,0
22,21,0
22,22,0
22,23,0
22,24,0
22,25,0
22,26,0
22,27,0
22,28,0
22,29,0
22,30,0
22,31,0
22,32,0
22,33,0
22,34,0
22,35,0
22,36,0
22,37,0
22,38,0
22,39,0
22,40,0
22,41,0
22,42,0
22,43,0
22,44,0
22,45,0
22,46,0
22,47,0
22,48,0
22,49,0
22,50,0
Run Index,Generation,Best Fitness,Genetic Code
23,1,0
23,2,0
23,3,0
23,4,0
23,5,0
23,6,0
23,7,0
23,8,0
23,9,0
23,10,0
23,11,0
23,12,0
23,13,0
23,14,0
23,15,0
23,16,0
23,17,0
23,18,0
23,19,0
23,20,0
23,21,0
23,22,0
23,23,0
23,24,0
23,25,0
23,26,0
23,27,0
23,28,0
23,29,0
23,30,0
23,31,0
23,32,0
23,33,0
23,34,0
23,35,0
23,36,0
23,37,0
23,38,0
23,39,0
23,40,0
23,41,0
23,42,0
23,43,0
23,44,0
23,45,0
23,46,0
23,47,0
23,48,0
23,49,0
23,50,0
Run Index,Generation,Best Fitness,Genetic Code
24,1,0
24,2,0
24,3,0
24,4,0
24,5,0
24,6,0
24,7,0
24,8,0
24,9,0
24,10,0
24,11,0
24,12,0
24,13,0
24,14,0
24,15,0
24,16,0
24,17,0
24,18,0
24,19,0
24,20,0
24,21,0
24,22,0
24,23,0
24,24,0
24,25,0
24,26,0
24,27,0
24,28,0
24,29,0
24,30,0
24,31,0
24,32,0
24,33,0
24,34,0
24,35,0
24,36,0
24,37,0
24,38,0
24,39,0
24,40,0
24,41,0
24,42,0
24,43,0
24,44,0
24,45,0
24,46,0
24,47,0
24,48,0
24,49,0
24,50,0
Run Index,Generation,Best Fitness,Genetic Code
25,1,0
25,2,0
25,3,0
25,4,0
25,5,0
25,6,0
25,7,0
25,8,0
25,9,0
25,10,0
25,11,0
25,12,0
25,13,0
25,14,0
25,15,0
25,16,0
25,17,0
25,18,0
25,19,0
25,20,0
25,21,0
25,22,0
25,23,0
25,24,0
25,25,0
25,26,0
25,27,0
25,28,0
25,29,0
25,30,0
25,31,0
25,32,0
25,33,0
25,34,0
25,35,0
25,36,0
25,37,0
25,38,0
25,39,0
25,40,0
25,41,0
25,42,0
25,43,0
25,44,0
25,45,0
25,46,0
25,47,0
25,48,0
25,49,0
25,50,0
Run Index,Generation,Best Fitness,Genetic Code
26,1,0
26,2,0
26,3,0
26,4,0
26,5,0
26,6,0
26,7,0
26,8,0
26,9,0
26,10,0
26,11,0
26,12,0
26,13,0
26,14,0
26,15,0
26,16,0
26,17,0
26,18,0
26,19,0
26,20,0
26,21,0
26,22,0
26,23,0
26,24,0
26,25,0
26,26,0
26,27,0
26,28,0
26,29,0
26,30,0
26,31,0
26,32,0
26,33,0
26,34,0
26,35,0
26,36,0
26,37,0
26,38,0
26,39,0
26,40,0
26,41,0
26,42,0
26,43,0
26,44,0
26,45,0
26,46,0
26,47,0
26,48,0
26,49,0
26,50,0
Run Index,Generation,Best Fitness,Genetic Code
27,1,0
27,2,0
27,3,0
27,4,0
27,5,0
27,6,0
27,7,0
27,8,0
27,9,0
27,10,0
27,11,0
27,12,0
27,13,0
27,14,0
27,15,0
27,16,0
27,17,0
27,18,0
27,19,0
27,20,0
27,21,0
27,22,0
27,23,0
27,24,0
27,25,0
27,26,0
27,27,0
27,28,0
27,29,0
27,30,0
27,31,0
27,32,0
27,33,0
27,34,0
27,35,0
27,36,0
27,37,0
27,38,0
27,39,0
27,40,0
27,41,0
27,42,0
27,43,0
27,44,0
27,45,0
27,46,0
27,47,0
27,48,0
27,49,0
27,50,0
Run Index,Generation,Best Fitness,Genetic Code
28,1,0
28,2,0
28,3,0
28,4,0
28,5,0
28,6,0
28,7,0
28,8,0
28,9,0
28,10,0
28,11,0
28,12,0
28,13,0
28,14,0
28,15,0
28,16,0
28,17,0
28,18,0
28,19,0
28,20,0
28,21,0
28,22,0
28,23,0
28,24,0
28,25,0
28,26,0
28,27,0
28,28,0
28,29,0
28,30,0
28,31,0
28,32,0
28,33,0
28,34,0
28,35,0
28,36,0
28,37,0
28,38,0
28,39,0
28,40,0
28,41,0
28,42,0
28,43,0
28,44,0
28,45,0
28,46,0
28,47,0
28,48,0
28,49,0
28,50,0
Run Index,Generation,Best Fitness,Genetic Code
29,1,0
29,2,0
29,3,0
29,4,0
29,5,0
29,6,0
29,7,0
29,8,0
29,9,0
29,10,0
29,11,0
29,12,0
29,13,0
29,14,0
29,15,0
29,16,0
29,17,0
29,18,0
29,19,0
29,20,0
29,21,0
29,22,0
29,23,0
29,24,0
29,25,0
29,26,0
29,27,0
29,28,0
29,29,0
29,30,0
29,31,0
29,32,0
29,33,0
29,34,0
29,35,0
29,36,0
29,37,0
29,38,0
29,39,0
29,40,0
29,41,0
29,42,0
29,43,0
29,44,0
29,45,0
29,46,0
29,47,0
29,48,0
29,49,0
29,50,0
Run Index,Generation,Best Fitness,Genetic Code
0,1,1342
0,2,2000
Run Index,Generation,Best Fitness,Genetic Code
1,1,884
1,2,1366
1,3,1366
1,4,1590
1,5,1590
1,6,1625
1,7,1642
1,8,1700
1,9,1700
1,10,1750
1,11,1750
1,12,1750
1,13,1750
1,14,2000
Run Index,Generation,Best Fitness,Genetic Code
2,1,1700
2,2,1700
2,3,1700
2,4,1700
2,5,1700
2,6,1700
2,7,1700
2,8,1700
2,9,1700
2,10,1700
2,11,1700
2,12,1700
2,13,1833
2,14,1833
2,15,1833
2,16,1833
2,17,1833
2,18,2000
Run Index,Generation,Best Fitness,Genetic Code
3,1,1321
3,2,1700
3,3,1700
3,4,1700
3,5,1700
3,6,1833
3,7,1833
3,8,1833
3,9,1833
3,10,1833
3,11,1833
3,12,1833
3,13,2000
Run Index,Generation,Best Fitness,Genetic Code
4,1,1180
4,2,1180
4,3,1180
4,4,1423
4,5,1583
4,6,1583
4,7,1583
4,8,1583
4,9,1700
4,10,1833
4,11,1833
4,12,1833
4,13,1833
4,14,1833
4,15,1833
4,16,1833
4,17,1833
4,18,1833
4,19,1833
4,20,1833
4,21,2000
Run Index,Generation,Best Fitness,Genetic Code
5,1,857
5,2,1350
5,3,1433
5,4,1590
5,5,1590
5,6,1590
5,7,1590
5,8,1590
5,9,1590
5,10,1666
5,11,1666
5,12,1666
5,13,1666
5,14,1666
5,15,1666
5,16,1666
5,17,1666
5,18,1666
5,19,1666
5,20,1666
5,21,1666
5,22,1666
5,23,1666
5,24,1666
5,25,1833
5,26,1833
5,27,1833
5,28,1833
5,29,1833
5,30,1833
5,31,1833
5,32,1833
5,33,1833
5,34,1833
5,35,1833
5,36,1833
5,37,1833
5,38,1833
5,39,1833
5,40,1833
5,41,1833
5,42,1833
5,43,2000
Run Index,Generation,Best Fitness,Genetic Code
6,1,1366
6,2,1625
6,3,1625
6,4,2000
Run Index,Generation,Best Fitness,Genetic Code
7,1,1423
7,2,1423
7,3,1444
7,4,1500
7,5,1590
7,6,1590
7,7,1625
7,8,1642
7,9,1666
7,10,1666
7,11,1750
7,12,1750
7,13,1750
7,14,2000
Run Index,Generation,Best Fitness,Genetic Code
8,1,2000
Run Index,Generation,Best Fitness,Genetic Code
9,1,1583
9,2,1583
9,3,1666
9,4,1666
9,5,1833
9,6,2000
Run Index,Generation,Best Fitness,Genetic Code
10,1,2000
Run Index,Generation,Best Fitness,Genetic Code
11,1,1666
11,2,1666
11,3,1750
11,4,1750
11,5,1750
11,6,1750
11,7,1750
11,8,2000
Run Index,Generation,Best Fitness,Genetic Code
12,1,1326
12,2,1458
12,3,1458
12,4,1458
12,5,1458
12,6,1458
12,7,2000
Run Index,Generation,Best Fitness,Genetic Code
13,1,1666
13,2,1666
13,3,1666
13,4,1666
13,5,1700
13,6,1700
13,7,1700
13,8,1750
13,9,1833
13,10,2000
Run Index,Generation,Best Fitness,Genetic Code
14,1,1583
14,2,1666
14,3,1666
14,4,1666
14,5,1750
14,6,1750
14,7,2000
Run Index,Generation,Best Fitness,Genetic Code
15,1,1750
15,2,1750
15,3,1750
15,4,2000
Run Index,Generation,Best Fitness,Genetic Code
16,1,1500
16,2,1500
16,3,1500
16,4,1533
16,5,2000
Run Index,Generation,Best Fitness,Genetic Code
17,1,1325
17,2,1666
17,3,1666
17,4,2000
Run Index,Generation,Best Fitness,Genetic Code
18,1,1242
18,2,1242
18,3,1242
18,4,1321
18,5,1321
18,6,1642
18,7,1642
18,8,2000
Run Index,Generation,Best Fitness,Genetic Code
19,1,1180
19,2,1833
19,3,1833
19,4,1833
19,5,1833
19,6,1833
19,7,2000
Run Index,Generation,Best Fitness,Genetic Code
20,1,956
20,2,956
20,3,1034
20,4,1034
20,5,1034
20,6,1583
20,7,1583
20,8,1583
20,9,1583
20,10,1642
20,11,2000
Run Index,Generation,Best Fitness,Genetic Code
21,1,1700
21,2,1700
21,3,1700
21,4,1700
21,5,2000
Run Index,Generation,Best Fitness,Genetic Code
22,1,848
22,2,1666
22,3,1666
22,4,1666
22,5,1666
22,6,1666
22,7,1700
22,8,1700
22,9,1700
22,10,1750
22,11,1750
22,12,1750
22,13,1750
22,14,1750
22,15,1750
22,16,1750
22,17,1750
22,18,1750
22,19,1750
22,20,1750
22,21,1750
22,22,1750
22,23,2000
Run Index,Generation,Best Fitness,Genetic Code
23,1,1750
23,2,1750
23,3,1750
23,4,1750
23,5,1833
23,6,1833
23,7,1833
23,8,1833
23,9,1833
23,10,1833
23,11,1833
23,12,1833
23,13,1833
23,14,2000
Run Index,Generation,Best Fitness,Genetic Code
24,1,1416
24,2,1666
24,3,1666
24,4,1700
24,5,1700
24,6,1700
24,7,1700
24,8,1700
24,9,1700
24,10,1700
24,11,2000
Run Index,Generation,Best Fitness,Genetic Code
25,1,1444
25,2,1444
25,3,1450
25,4,1583
25,5,1590
25,6,1590
25,7,1590
25,8,2000
Run Index,Generation,Best Fitness,Genetic Code
26,1,1499
26,2,1611
26,3,1611
26,4,1625
26,5,1625
26,6,1625
26,7,1625
26,8,1700
26,9,1700
26,10,1700
26,11,2000
Run Index,Generation,Best Fitness,Genetic Code
27,1,1590
27,2,1590
27,3,1750
27,4,1750
27,5,1750
27,6,1750
27,7,1750
27,8,1750
27,9,1750
27,10,2000
Run Index,Generation,Best Fitness,Genetic Code
28,1,892
28,2,892
28,3,932
28,4,1250
28,5,1250
28,6,1250
28,7,1250
28,8,1833
28,9,1833
28,10,1833
28,11,1833
28,12,1833
28,13,1833
28,14,1833
28,15,2000
Run Index,Generation,Best Fitness,Genetic Code
29,1,951
29,2,951
29,3,1583
29,4,2000
Run Index,Generation,Best Fitness,Genetic Code
0,1,1076
0,2,1076
0,3,1086
0,4,1277
0,5,1277
0,6,1277
0,7,1277
0,8,1277
0,9,1277
0,10,1277
0,11,1277
0,12,1277
0,13,1277
0,14,1277
0,15,1277
0,16,1277
0,17,1277
0,18,1277
0,19,1277
0,20,1277
0,21,1458
0,22,1458
0,23,1458
0,24,1458
0,25,1458
0,26,1500
0,27,1500
0,28,1700
0,29,1700
0,30,1700
0,31,2000
Run Index,Generation,Best Fitness,Genetic Code
1,1,1166
1,2,1166
1,3,1166
1,4,1266
1,5,1642
1,6,1642
1,7,1642
1,8,1642
1,9,1642
1,10,1642
1,11,1642
1,12,1642
1,13,1642
1,14,1642
1,15,1642
1,16,1833
1,17,1833
1,18,1833
1,19,2000
Run Index,Generation,Best Fitness,Genetic Code
2,1,1086
2,2,1086
2,3,1311
2,4,1311
2,5,1311
2,6,1409
2,7,1409
2,8,1541
2,9,1541
2,10,1541
2,11,1541
2,12,1541
2,13,1541
2,14,1541
2,15,1541
2,16,1541
2,17,1541
2,18,1541
2,19,1555
2,20,1555
2,21,1555
2,22,1555
2,23,1555
2,24,1555
2,25,1555
2,26,1555
2,27,1555
2,28,1555
2,29,1555
2,30,1555
2,31,1555
2,32,1555
2,33,1555
2,34,1555
2,35,1555
2,36,1555
2,37,1555
2,38,1555
2,39,1555
2,40,1555
2,41,1555
2,42,1555
2,43,1555
2,44,1555
2,45,1555
2,46,1555
2,47,1555
2,48,1555
2,49,1555
2,50,1555
Run Index,Generation,Best Fitness,Genetic Code
3,1,1076
3,2,1162
3,3,1162
3,4,1162
3,5,1162
3,6,1162
3,7,1162
3,8,1162
3,9,1162
3,10,1200
3,11,1541
3,12,1583
3,13,1583
3,14,1583
3,15,1583
3,16,1583
3,17,1583
3,18,1583
3,19,1583
3,20,1583
3,21,1583
3,22,1583
3,23,1583
3,24,1583
3,25,1583
3,26,1583
3,27,1583
3,28,1583
3,29,1583
3,30,1583
3,31,1583
3,32,1583
3,33,1583
3,34,1583
3,35,1583
3,36,1583
3,37,1583
3,38,1583
3,39,1583
3,40,1583
3,41,1583
3,42,1583
3,43,1583
3,44,1583
3,45,1583
3,46,1583
3,47,1583
3,48,1583
3,49,1583
3,50,1583
Run Index,Generation,Best Fitness,Genetic Code
4,1,1076
4,2,1076
4,3,1076
4,4,1076
4,5,1076
4,6,1076
4,7,1097
4,8,1196
4,9,1333
4,10,1333
4,11,1333
4,12,1333
4,13,1333
4,14,1611
4,15,1611
4,16,1611
4,17,1611
4,18,1611
4,19,1611
4,20,1611
4,21,1611
4,22,1611
4,23,1611
4,24,1611
4,25,1611
4,26,1611
4,27,1611
4,28,1625
4,29,1625
4,30,1625
4,31,1625
4,32,1625
4,33,1625
4,34,1625
4,35,1625
4,36,1625
4,37,1625
4,38,1625
4,39,1625
4,40,1700
4,41,1700
4,42,1700
4,43,2000
Run Index,Generation,Best Fitness,Genetic Code
5,1,1173
5,2,1409
5,3,1409
5,4,1409
5,5,1409
5,6,1409
5,7,1611
5,8,1611
5,9,1611
5,10,1611
5,11,2000
Run Index,Generation,Best Fitness,Genetic Code
6,1,1110
6,2,1132
6,3,1132
6,4,1132
6,5,1399
6,6,1399
6,7,1399
6,8,1399
6,9,1399
6,10,2000
Run Index,Generation,Best Fitness,Genetic Code
7,1,1242
7,2,1249
7,3,1249
7,4,1249
7,5,1249
7,6,1249
7,7,1249
7,8,1545
7,9,1545
7,10,1545
7,11,1545
7,12,1545
7,13,1545
7,14,1571
7,15,1571
7,16,1571
7,17,1571
7,18,1571
7,19,1571
7,20,1571
7,21,1571
7,22,1571
7,23,1571
7,24,1571
7,25,1625
7,26,1625
7,27,1625
7,28,1625
7,29,1625
7,30,1625
7,31,1625
7,32,1625
7,33,1625
7,34,1625
7,35,1625
7,36,1625
7,37,1625
7,38,1625
7,39,1625
7,40,1625
7,41,1625
7,42,1625
7,43,1625
7,44,1625
7,45,1625
7,46,1625
7,47,1625
7,48,1625
7,49,1625
7,50,1625
Run Index,Generation,Best Fitness,Genetic Code
8,1,1079
8,2,1079
8,3,1121
8,4,1121
8,5,1121
8,6,1121
8,7,1121
8,8,1121
8,9,1225
8,10,1225
8,11,1225
8,12,1225
8,13,1541
8,14,1541
8,15,1541
8,16,1541
8,17,1541
8,18,1541
8,19,1541
8,20,1583
8,21,1700
8,22,1700
8,23,1700
8,24,1700
8,25,1700
8,26,1700
8,27,1700
8,28,1700
8,29,1700
8,30,1700
8,31,1700
8,32,1700
8,33,1700
8,34,1700
8,35,1700
8,36,1700
8,37,1700
8,38,1700
8,39,1700
8,40,1700
8,41,1700
8,42,1700
8,43,1700
8,44,1700
8,45,1700
8,46,1700
8,47,1700
8,48,1700
8,49,1700
8,50,1700
Run Index,Generation,Best Fitness,Genetic Code
9,1,1086
9,2,1086
9,3,1086
9,4,1266
9,5,1266
9,6,1266
9,7,1266
9,8,1409
9,9,1409
9,10,1409
9,11,1409
9,12,1409
9,13,1409
9,14,1409
9,15,1409
9,16,1409
9,17,1409
9,18,1409
9,19,1409
9,20,1576
9,21,1576
9,22,1583
9,23,1583
9,24,1583
9,25,1583
9,26,1583
9,27,2000
Run Index,Generation,Best Fitness,Genetic Code
10,1,1076
10,2,1076
10,3,1076
10,4,1173
10,5,1173
10,6,1173
10,7,1583
10,8,1583
10,9,1583
10,10,1583
10,11,1583
10,12,1583
10,13,1583
10,14,1583
10,15,1583
10,16,1583
10,17,1583
10,18,1583
10,19,1583
10,20,1583
10,21,1583
10,22,1583
10,23,1583
10,24,1583
10,25,1583
10,26,1583
10,27,1583
10,28,1583
10,29,1583
10,30,1583
10,31,1583
10,32,1583
10,33,1583
10,34,1666
10,35,1666
10,36,1666
10,37,1666
10,38,1666
10,39,1666
10,40,2000
Run Index,Generation,Best Fitness,Genetic Code
11,1,1094
11,2,1094
11,3,1094
11,4,1094
11,5,1094
11,6,1094
11,7,1100
11,8,1100
11,9,1125
11,10,1125
11,11,1125
11,12,1125
11,13,1125
11,14,1125
11,15,1125
11,16,1125
11,17,1151
11,18,1666
11,19,1666
11,20,1666
11,21,1666
11,22,1666
11,23,1666
11,24,1666
11,25,1666
11,26,1666
11,27,1666
11,28,1666
11,29,1666
11,30,1666
11,31,1666
11,32,1666
11,33,1666
11,34,1666
11,35,1666
11,36,1666
11,37,1666
11,38,1666
11,39,1666
11,40,1666
11,41,1666
11,42,1666
11,43,1666
11,44,1666
11,45,1666
11,46,1666
11,47,1666
11,48,1666
11,49,1666
11,50,1666
Run Index,Generation,Best Fitness,Genetic Code
12,1,1082
12,2,1082
12,3,1082
12,4,1090
12,5,1090
12,6,1094
12,7,1094
12,8,1094
12,9,1144
12,10,1225
12,11,1225
12,12,1225
12,13,1433
12,14,1433
12,15,1433
12,16,1433
12,17,1433
12,18,1458
12,19,1458
12,20,1458
12,21,1458
12,22,1458
12,23,1458
12,24,1458
12,25,1499
12,26,1499
12,27,1642
12,28,1642
12,29,1642
12,30,1642
12,31,1642
12,32,1642
12,33,1642
12,34,1642
12,35,1642
12,36,1642
12,37,1642
12,38,1642
12,39,1642
12,40,1642
12,41,1642
12,42,1642
12,43,1642
12,44,1642
12,45,1642
12,46,1642
12,47,1642
12,48,1642
12,49,1642
12,50,1642
Run Index,Generation,Best Fitness,Genetic Code
13,1,1081
13,2,1376
13,3,1376
13,4,1376
13,5,1376
13,6,1376
13,7,1376
13,8,1376
13,9,1376
13,10,1666
13,11,1666
13,12,1666
13,13,1666
13,14,1666
13,15,1700
13,16,1700
13,17,1700
13,18,1700
13,19,1700
13,20,1700
13,21,1700
13,22,1700
13,23,1700
13,24,1700
13,25,1700
13,26,1700
13,27,1700
13,28,1700
13,29,1700
13,30,1700
13,31,1700
13,32,1700
13,33,1700
13,34,1700
13,35,1700
13,36,1700
13,37,1700
13,38,1700
13,39,1700
13,40,1700
13,41,1700
13,42,1700
13,43,1700
13,44,1700
13,45,1700
13,46,1700
13,47,1700
13,48,1700
13,49,1700
13,50,1700
Run Index,Generation,Best Fitness,Genetic Code
14,1,1147
14,2,1147
14,3,1147
14,4,1147
14,5,1147
14,6,1147
14,7,1147
14,8,1147
14,9,1147
14,10,1147
14,11,1147
14,12,1147
14,13,1316
14,14,1395
14,15,1395
14,16,1395
14,17,1395
14,18,1395
14,19,1395
14,20,1395
14,21,1395
14,22,1395
14,23,1395
14,24,1611
14,25,1611
14,26,1611
14,27,1611
14,28,1611
14,29,1833
14,30,1833
14,31,1833
14,32,1833
14,33,1833
14,34,1833
14,35,1833
14,36,2000
Run Index,Generation,Best Fitness,Genetic Code
15,1,1132
15,2,1132
15,3,1187
15,4,1199
15,5,1399
15,6,1399
15,7,1399
15,8,1666
15,9,1666
15,10,1666
15,11,1666
15,12,1666
15,13,1666
15,14,1666
15,15,1666
15,16,1666
15,17,1666
15,18,1833
15,19,1833
15,20,1833
15,21,1833
15,22,1833
15,23,1833
15,24,1833
15,25,1833
15,26,1833
15,27,1833
15,28,1833
15,29,1833
15,30,1833
15,31,1833
15,32,1833
15,33,2000
Run Index,Generation,Best Fitness,Genetic Code
16,1,1833
16,2,1833
16,3,1833
16,4,1833
16,5,1833
16,6,1833
16,7,1833
16,8,1833
16,9,2000
Run Index,Generation,Best Fitness,Genetic Code
17,1,1258
17,2,1545
17,3,1545
17,4,1545
17,5,1545
17,6,1545
17,7,1583
17,8,1583
17,9,1583
17,10,1583
17,11,1583
17,12,1583
17,13,1583
17,14,1583
17,15,1583
17,16,1583
17,17,1583
17,18,1583
17,19,1583
17,20,1583
17,21,1583
17,22,1583
17,23,1583
17,24,1583
17,25,1583
17,26,1583
17,27,1583
17,28,1583
17,29,1583
17,30,1583
17,31,1583
17,32,1583
17,33,1583
17,34,1583
17,35,1583
17,36,1583
17,37,1583
17,38,1583
17,39,1583
17,40,1583
17,41,1583
17,42,1583
17,43,1583
17,44,1583
17,45,1583
17,46,1583
17,47,1583
17,48,1583
17,49,1583
17,50,1583
Run Index,Generation,Best Fitness,Genetic Code
18,1,1211
18,2,1211
18,3,1611
18,4,1611
18,5,1611
18,6,1611
18,7,1611
18,8,1611
18,9,1611
18,10,1611
18,11,1611
18,12,1611
18,13,1611
18,14,1611
18,15,1611
18,16,1611
18,17,1611
18,18,1611
18,19,1611
18,20,1700
18,21,1700
18,22,1700
18,23,1700
18,24,1750
18,25,1750
18,26,1750
18,27,1750
18,28,1750
18,29,1833
18,30,1833
18,31,1833
18,32,1833
18,33,2000
Run Index,Generation,Best Fitness,Genetic Code
19,1,1271
19,2,1276
19,3,1276
19,4,1366
19,5,1366
19,6,1366
19,7,1366
19,8,1366
19,9,1366
19,10,1541
19,11,1541
19,12,1541
19,13,1541
19,14,1541
19,15,1583
19,16,1583
19,17,1583
19,18,1583
19,19,1583
19,20,1590
19,21,1590
19,22,1590
19,23,1590
19,24,1666
19,25,1700
19,26,1700
19,27,1700
19,28,1700
19,29,1700
19,30,1700
19,31,1833
19,32,1833
19,33,1833
19,34,1833
19,35,1833
19,36,1833
19,37,1833
19,38,1833
19,39,1833
19,40,1833
19,41,1833
19,42,1833
19,43,1833
19,44,1833
19,45,1833
19,46,1833
19,47,1833
19,48,1833
19,49,1833
19,50,1833
Run Index,Generation,Best Fitness,Genetic Code
20,1,605
20,2,1114
20,3,1114
20,4,1124
20,5,1159
20,6,1159
20,7,1159
20,8,1242
20,9,1833
20,10,1833
20,11,1833
20,12,1833
20,13,1833
20,14,1833
